lakename,year4,daynum,sampledate,depth,depth_id,doc,DIC_uM,DIC_mg,air_pco2,water_pco2,tpc,tpn
"Peter Lake",2002,218,2002-08-06,,,,,0.256,,,,
"Peter Lake",2002,219,2002-08-07,,,,,0.261,,,,
"Peter Lake",2002,220,2002-08-08,,,,,0.219,,,,
"Peter Lake",2002,221,2002-08-09,,,,,0.26,,,,
"Peter Lake",2002,224,2002-08-12,"Metalimnion",-2,4.81,,,,,1.86,0.28
"Peter Lake",2002,224,2002-08-12,"Hypolimnion",7,5.15,,,,,0.91,0.14
"Peter Lake",2002,224,2002-08-12,"PML",-1,5.92,,,,,2.85,0.37
"Peter Lake",2002,224,2002-08-12,0,1,,,0.216,79.66,374.94,,
"Peter Lake",2002,224,2002-08-12,1.6,4,,,0.234,,,,
"Peter Lake",2002,224,2002-08-12,2.1,5,,,0.253,,,,
"Peter Lake",2002,224,2002-08-12,0.9,3,,,0.261,,,,
"Peter Lake",2002,224,2002-08-12,,,,,0.264,,,,
"Peter Lake",2002,224,2002-08-12,0.5,2,,,0.276,,,,
"Peter Lake",2002,224,2002-08-12,3.9,6,,,1.892,,,,
"Peter Lake",2002,224,2002-08-12,12,7,,,8.41,,,,
"Peter Lake",2002,225,2002-08-13,,,,,0.329,,,,
"Peter Lake",2002,226,2002-08-14,,,,,0.236,,,,
"Peter Lake",2002,227,2002-08-15,,,,,0.23,,,,
"Peter Lake",2002,228,2002-08-16,,,,,0.679,,,,
"Peter Lake",2002,231,2002-08-19,"Metalimnion",-2,4.65,,,,,1.61,0.26
"Peter Lake",2002,231,2002-08-19,"Hypolimnion",7,4.66,,,,,1.18,0.17
"Peter Lake",2002,231,2002-08-19,"PML",-1,6.04,,,,,2.37,0.26
"Peter Lake",2002,231,2002-08-19,,,,,0.33,,,,
"Peter Lake",2002,231,2002-08-19,0,1,,,0.359,62.99,375.54,,
"Peter Lake",2002,231,2002-08-19,1.5,4,,,0.363,,,,
"Peter Lake",2002,231,2002-08-19,0.85,3,,,0.372,,,,
"Peter Lake",2002,231,2002-08-19,0.35,2,,,0.394,,,,
"Peter Lake",2002,231,2002-08-19,2,5,,,0.452,,,,
"Peter Lake",2002,231,2002-08-19,3.5,6,,,1.485,,,,
"Peter Lake",2002,231,2002-08-19,12,7,,,8.808,,,,
"Peter Lake",2002,232,2002-08-20,,,,,0.341,,,,
"Peter Lake",2002,233,2002-08-21,,,,,0.443,,,,
"Peter Lake",2002,234,2002-08-22,,,,,0.511,,,,
"Peter Lake",2002,238,2002-08-26,"Metalimnion",-2,5.26,,,,,2.12,0.3
"Peter Lake",2002,238,2002-08-26,"Hypolimnion",7,5.83,,,,,1.16,0.17
"Peter Lake",2002,238,2002-08-26,"PML",-1,6.81,,,,,1.96,0.24
"Peter Lake",2002,238,2002-08-26,2.5,5,,,0.274,,,,
"Peter Lake",2002,238,2002-08-26,1.9,4,,,0.285,,,,
"Peter Lake",2002,238,2002-08-26,0,1,,,0.299,65.37,368.62,,
"Peter Lake",2002,238,2002-08-26,0.5,2,,,0.3,,,,
"Peter Lake",2002,238,2002-08-26,1,3,,,0.309,,,,
"Peter Lake",2002,238,2002-08-26,,,,,0.33,,,,
"Peter Lake",2002,238,2002-08-26,4.1,6,,,2.518,,,,
"Peter Lake",2002,238,2002-08-26,12,7,,,9.014,,,,
"Peter Lake",2002,241,2002-08-29,,,,,0.3,,,,
"Peter Lake",2002,246,2002-09-03,"Metalimnion",-2,4.57,,,,,1.55,0.24
"Peter Lake",2002,246,2002-09-03,"Hypolimnion",7,4.74,,,,,1.11,0.15
"Peter Lake",2002,246,2002-09-03,"PML",-1,5.51,,,,,1.88,0.18
"Peter Lake",2002,246,2002-09-03,,,,,0.344,,,,
"Peter Lake",2002,246,2002-09-03,0,1,,,0.429,37.39,357.3,,
"Peter Lake",2002,246,2002-09-03,0.5,2,,,0.44,,,,
"Peter Lake",2002,246,2002-09-03,2.8,5,,,0.459,,,,
"Peter Lake",2002,246,2002-09-03,1.2,3,,,0.487,,,,
"Peter Lake",2002,246,2002-09-03,2.1,4,,,0.587,,,,
"Peter Lake",2002,246,2002-09-03,4.5,6,,,3.064,,,,
"Peter Lake",2002,246,2002-09-03,12,7,,,9.313,,,,
"Peter Lake",2002,252,2002-09-09,"Surface",1,5.85,,,,,1.89,0.17
"Peter Lake",2002,252,2002-09-09,,,,,0.649,,,,
"Peter Lake",2003,147,2003-05-27,"Metalimnion",-2,4.38,,,,,1.05,0.13
"Peter Lake",2003,147,2003-05-27,"PML",-1,5.11,,,,,0.78,0.09
"Peter Lake",2003,147,2003-05-27,"Hypolimnion",7,6.17,,,,,,
"Peter Lake",2003,147,2003-05-27,2.7,4,,,1.425,,,,
"Peter Lake",2003,147,2003-05-27,1.5,3,,,1.474,,,,
"Peter Lake",2003,147,2003-05-27,0,1,,,1.482,469.65,386.62,,
"Peter Lake",2003,147,2003-05-27,3.7,5,,,1.515,,,,
"Peter Lake",2003,147,2003-05-27,0.75,2,,,1.576,,,,
"Peter Lake",2003,147,2003-05-27,5.4,6,,,2.638,,,,
"Peter Lake",2003,147,2003-05-27,12,7,,,9.737,,,,
"Peter Lake",2003,153,2003-06-02,"Metalimnion",-2,4.81,,,,,1.02,0.13
"Peter Lake",2003,153,2003-06-02,"PML",-1,5.41,,,,,0.6,0.08
"Peter Lake",2003,153,2003-06-02,"Hypolimnion",7,5.97,,,,,,
"Peter Lake",2003,153,2003-06-02,1.7,3,,,1.509,,,,
"Peter Lake",2003,153,2003-06-02,0.85,2,,,1.513,,,,
"Peter Lake",2003,153,2003-06-02,0,1,,,1.523,560.02,363.84,,
"Peter Lake",2003,153,2003-06-02,4,5,,,1.584,,,,
"Peter Lake",2003,153,2003-06-02,3,4,,,1.585,,,,
"Peter Lake",2003,153,2003-06-02,5.7,6,,,1.904,,,,
"Peter Lake",2003,153,2003-06-02,12,7,,,10.473,,,,
"Peter Lake",2003,160,2003-06-09,"Metalimnion",-2,4.45,,,,,0.87,0.1
"Peter Lake",2003,160,2003-06-09,"PML",-1,5.36,,,,,0.55,0.09
"Peter Lake",2003,160,2003-06-09,"Hypolimnion",7,5.53,,,,,,
"Peter Lake",2003,160,2003-06-09,3.2,4,,,1.571,,,,
"Peter Lake",2003,160,2003-06-09,0,1,,,1.643,821.53,372.12,,
"Peter Lake",2003,160,2003-06-09,0.75,2,,,1.652,,,,
"Peter Lake",2003,160,2003-06-09,1.7,3,,,1.71,,,,
"Peter Lake",2003,160,2003-06-09,4.2,5,,,1.725,,,,
"Peter Lake",2003,160,2003-06-09,5.8,6,,,3.247,,,,
"Peter Lake",2003,160,2003-06-09,12,7,,,9.56,,,,
"Peter Lake",2003,167,2003-06-16,"PML",-1,4.54,,,,,0.42,0.05
"Peter Lake",2003,167,2003-06-16,"Metalimnion",-2,4.79,,,,,0.62,0.04
"Peter Lake",2003,167,2003-06-16,"Hypolimnion",7,5.85,,,,,,
"Peter Lake",2003,167,2003-06-16,3,4,,,1.47,,,,
"Peter Lake",2003,167,2003-06-16,0.85,2,,,1.487,,,,
"Peter Lake",2003,167,2003-06-16,1.7,3,,,1.542,,,,
"Peter Lake",2003,167,2003-06-16,4.1,5,,,1.544,,,,
"Peter Lake",2003,167,2003-06-16,0,1,,,1.591,735.7,373.41,,
"Peter Lake",2003,167,2003-06-16,5.7,6,,,3.398,,,,
"Peter Lake",2003,167,2003-06-16,12,7,,,9.737,,,,
"Peter Lake",2003,174,2003-06-23,"Metalimnion",-2,4.56,,,,,0.84,0.07
"Peter Lake",2003,174,2003-06-23,"PML",-1,4.77,,,,,0.49,0.06
"Peter Lake",2003,174,2003-06-23,"Hypolimnion",7,5.7,,,,,,
"Peter Lake",2003,174,2003-06-23,3.1,4,,,1.477,,,,
"Peter Lake",2003,174,2003-06-23,0.75,2,,,1.629,,,,
"Peter Lake",2003,174,2003-06-23,0,1,,,1.631,695.88,372.22,,
"Peter Lake",2003,174,2003-06-23,4.4,5,,,1.667,,,,
"Peter Lake",2003,174,2003-06-23,1.65,3,,,1.69,,,,
"Peter Lake",2003,174,2003-06-23,6.2,6,,,4.664,,,,
"Peter Lake",2003,174,2003-06-23,12,7,,,10.426,,,,
"Peter Lake",2003,181,2003-06-30,"Metalimnion",-2,4.39,,,,,,
"Peter Lake",2003,181,2003-06-30,"PML",-1,4.87,,,,,0.57,0.07
"Peter Lake",2003,181,2003-06-30,"Hypolimnion",7,5.22,,,,,,
"Peter Lake",2003,181,2003-06-30,0,1,,,1.525,531.05,369.66,,
"Peter Lake",2003,181,2003-06-30,3.7,5,,,1.546,,,,
"Peter Lake",2003,181,2003-06-30,1.4,3,,,1.569,,,,
"Peter Lake",2003,181,2003-06-30,0.8,2,,,1.61,,,,
"Peter Lake",2003,181,2003-06-30,2.8,4,,,1.628,,,,
"Peter Lake",2003,181,2003-06-30,5.7,6,,,2.893,,,,
"Peter Lake",2003,181,2003-06-30,12,7,,,10.261,,,,
"Peter Lake",2003,188,2003-07-07,"Metalimnion",-2,4.4,,,,,,
"Peter Lake",2003,188,2003-07-07,"PML",-1,5.09,,,,,0.66,0.08
"Peter Lake",2003,188,2003-07-07,"Hypolimnion",7,5.29,,,,,,
"Peter Lake",2003,188,2003-07-07,4.2,5,,,1.413,,,,
"Peter Lake",2003,188,2003-07-07,0,1,,,1.436,427.38,389.03,,
"Peter Lake",2003,188,2003-07-07,0.75,2,,,1.468,,,,
"Peter Lake",2003,188,2003-07-07,1.5,3,,,1.486,,,,
"Peter Lake",2003,188,2003-07-07,3,4,,,1.494,,,,
"Peter Lake",2003,188,2003-07-07,6.1,6,,,4.929,,,,
"Peter Lake",2003,188,2003-07-07,12,7,,,10.626,,,,
"Peter Lake",2003,195,2003-07-14,"Metalimnion",-2,4.57,,,,,,
"Peter Lake",2003,195,2003-07-14,"PML",-1,4.58,,,,,0.92,0.1
"Peter Lake",2003,195,2003-07-14,"Hypolimnion",7,5.08,,,,,,
"Peter Lake",2003,195,2003-07-14,0.8,2,,,1.385,,,,
"Peter Lake",2003,195,2003-07-14,3,4,,,1.476,,,,
"Peter Lake",2003,195,2003-07-14,4.1,5,,,1.494,,,,
"Peter Lake",2003,195,2003-07-14,0,1,,,1.498,359.9,347.19,,
"Peter Lake",2003,195,2003-07-14,1.6,3,,,1.533,,,,
"Peter Lake",2003,195,2003-07-14,5.9,6,,,3.857,,,,
"Peter Lake",2003,195,2003-07-14,12,7,,,10.892,,,,
"Peter Lake",2003,202,2003-07-21,"Metalimnion",-2,4.28,,,,,,
"Peter Lake",2003,202,2003-07-21,"PML",-1,4.46,,,,,0.97,0.1
"Peter Lake",2003,202,2003-07-21,"Hypolimnion",7,5.16,,,,,,
"Peter Lake",2003,202,2003-07-21,3.3,4,,,1.472,,,,
"Peter Lake",2003,202,2003-07-21,4.4,5,,,1.476,,,,
"Peter Lake",2003,202,2003-07-21,0.85,2,,,1.513,,,,
"Peter Lake",2003,202,2003-07-21,0,1,,,1.52,344.28,354.15,,
"Peter Lake",2003,202,2003-07-21,1.8,3,,,1.529,,,,
"Peter Lake",2003,202,2003-07-21,6.1,6,,,3.539,,,,
"Peter Lake",2003,202,2003-07-21,12,7,,,10.882,,,,
"Peter Lake",2003,209,2003-07-28,"Metalimnion",-2,4.58,,,,,,
"Peter Lake",2003,209,2003-07-28,"PML",-1,4.67,,,,,1.03,0.11
"Peter Lake",2003,209,2003-07-28,"Hypolimnion",7,5.67,,,,,,
"Peter Lake",2003,209,2003-07-28,0,1,,,1.451,287.51,379.06,,
"Peter Lake",2003,209,2003-07-28,1,2,,,1.538,,,,
"Peter Lake",2003,209,2003-07-28,3.4,4,,,1.542,,,,
"Peter Lake",2003,209,2003-07-28,2.1,3,,,1.543,,,,
"Peter Lake",2003,209,2003-07-28,4.4,5,,,1.722,,,,
"Peter Lake",2003,209,2003-07-28,6,6,,,3.136,,,,
"Peter Lake",2003,209,2003-07-28,12,7,,,10.128,,,,
"Peter Lake",2003,216,2003-08-04,"Metalimnion",-2,4.55,,,,,,
"Peter Lake",2003,216,2003-08-04,"PML",-1,4.83,,,,,1.03,0.11
"Peter Lake",2003,216,2003-08-04,"Hypolimnion",7,5.1,,,,,,
"Peter Lake",2003,216,2003-08-04,1.8,3,,,1.424,,,,
"Peter Lake",2003,216,2003-08-04,0,1,,,1.455,372.63,360.03,,
"Peter Lake",2003,216,2003-08-04,0.85,2,,,1.482,,,,
"Peter Lake",2003,216,2003-08-04,4.2,5,,,1.517,,,,
"Peter Lake",2003,216,2003-08-04,3.4,4,,,1.608,,,,
"Peter Lake",2003,216,2003-08-04,6.4,6,,,4.103,,,,
"Peter Lake",2003,216,2003-08-04,12,7,,,7.184,,,,
"Peter Lake",2003,223,2003-08-11,"Metalimnion",-2,4.43,,,,,,
"Peter Lake",2003,223,2003-08-11,"PML",-1,5.44,,,,,0.74,0.08
"Peter Lake",2003,223,2003-08-11,"Hypolimnion",7,5.87,,,,,,
"Peter Lake",2003,223,2003-08-11,0.85,2,,,1.36,,,,
"Peter Lake",2003,223,2003-08-11,3.5,4,,,1.371,,,,
"Peter Lake",2003,223,2003-08-11,1.7,3,,,1.391,,,,
"Peter Lake",2003,223,2003-08-11,0,1,,,1.436,364.69,347.09,,
"Peter Lake",2003,223,2003-08-11,4.7,5,,,1.676,,,,
"Peter Lake",2003,223,2003-08-11,6.5,6,,,4.042,,,,
"Peter Lake",2003,223,2003-08-11,12,7,,,9.502,,,,
"Peter Lake",2003,230,2003-08-18,"Metalimnion",-2,4.74,,,,,,
"Peter Lake",2003,230,2003-08-18,"Hypolimnion",7,5.2,,,,,,
"Peter Lake",2003,230,2003-08-18,"PML",-1,5.24,,,,,0.63,0.08
"Peter Lake",2003,230,2003-08-18,4.1,5,,,1.448,,,,
"Peter Lake",2003,230,2003-08-18,0,1,,,1.461,438.43,376.29,,
"Peter Lake",2003,230,2003-08-18,0.8,2,,,1.511,,,,
"Peter Lake",2003,230,2003-08-18,3.1,4,,,1.517,,,,
"Peter Lake",2003,230,2003-08-18,1.8,3,,,1.529,,,,
"Peter Lake",2003,230,2003-08-18,6.1,6,,,3.762,,,,
"Peter Lake",2003,230,2003-08-18,12,7,,,10.061,,,,
"Peter Lake",2003,237,2003-08-25,"Metalimnion",-2,5.01,,,,,,
"Peter Lake",2003,237,2003-08-25,"PML",-1,5.19,,,,,0.8,0.12
"Peter Lake",2003,237,2003-08-25,"Hypolimnion",7,5.24,,,,,,
"Peter Lake",2003,237,2003-08-25,0,1,,,1.56,483.52,371.34,,
"Peter Lake",2003,237,2003-08-25,0.9,2,,,1.579,,,,
"Peter Lake",2003,237,2003-08-25,3.3,4,,,1.585,,,,
"Peter Lake",2003,237,2003-08-25,1.9,3,,,1.618,,,,
"Peter Lake",2003,237,2003-08-25,4.3,5,,,1.645,,,,
"Peter Lake",2003,237,2003-08-25,6.3,6,,,4.202,,,,
"Peter Lake",2003,237,2003-08-25,12,7,,,11.388,,,,
"Peter Lake",2004,147,2004-05-26,"Metalimnion",-2,4.19,,,,,,
"Peter Lake",2004,147,2004-05-26,"PML",-1,4.81,,,,,,
"Peter Lake",2004,147,2004-05-26,"Hypolimnion",7,5.02,,,,,,
"Peter Lake",2004,147,2004-05-26,1.6,3,,,1.541,,,,
"Peter Lake",2004,147,2004-05-26,2.8,4,,,1.607,,,,
"Peter Lake",2004,147,2004-05-26,0.8,2,,,1.608,,,,
"Peter Lake",2004,147,2004-05-26,0,1,,,1.679,436,375,,
"Peter Lake",2004,147,2004-05-26,3.7,5,,,1.682,,,,
"Peter Lake",2004,147,2004-05-26,5.3,6,,,4.289,,,,
"Peter Lake",2004,147,2004-05-26,12,7,,,8.707,,,,
"Peter Lake",2004,154,2004-06-02,"Metalimnion",-2,4.35,,,,,,
"Peter Lake",2004,154,2004-06-02,"PML",-1,4.93,,,,,,
"Peter Lake",2004,154,2004-06-02,"Hypolimnion",7,5.66,,,,,,
"Peter Lake",2004,154,2004-06-02,0.8,2,,,1.464,,,,
"Peter Lake",2004,154,2004-06-02,1.8,3,,,1.5,,,,
"Peter Lake",2004,154,2004-06-02,0,1,,,1.509,385,365,,
"Peter Lake",2004,154,2004-06-02,2.8,4,,,1.562,,,,
"Peter Lake",2004,154,2004-06-02,3.6,5,,,1.868,,,,
"Peter Lake",2004,154,2004-06-02,5.4,6,,,4.56,,,,
"Peter Lake",2004,154,2004-06-02,12,7,,,9.751,,,,
"Peter Lake",2004,167,2004-06-15,"Metalimnion",-2,4.75,,,,,,
"Peter Lake",2004,167,2004-06-15,"Hypolimnion",7,5.7,,,,,,
"Peter Lake",2004,167,2004-06-15,"PML",-1,5.77,,,,,,
"Peter Lake",2004,167,2004-06-15,0.65,2,,,1.259,,,,
"Peter Lake",2004,167,2004-06-15,0,1,,,1.274,339,369,,
"Peter Lake",2004,167,2004-06-15,1.4,3,,,1.356,,,,
"Peter Lake",2004,167,2004-06-15,2.5,4,,,1.418,,,,
"Peter Lake",2004,167,2004-06-15,3.4,5,,,1.726,,,,
"Peter Lake",2004,167,2004-06-15,7,6,,,6.093,,,,
"Peter Lake",2004,167,2004-06-15,12,7,,,9.243,,,,
"Peter Lake",2004,181,2004-06-29,"Metalimnion",-2,4.86,,,,,,
"Peter Lake",2004,181,2004-06-29,"PML",-1,5.37,,,,,,
"Peter Lake",2004,181,2004-06-29,"Hypolimnion",7,6.05,,,,,,
"Peter Lake",2004,181,2004-06-29,1.3,3,,,1.332,,,,
"Peter Lake",2004,181,2004-06-29,0,1,,,1.398,293,392,,
"Peter Lake",2004,181,2004-06-29,0.75,2,,,1.4,,,,
"Peter Lake",2004,181,2004-06-29,2.3,4,,,1.455,,,,
"Peter Lake",2004,181,2004-06-29,3.2,5,,,1.693,,,,
"Peter Lake",2004,181,2004-06-29,5.3,6,,,5.083,,,,
"Peter Lake",2004,181,2004-06-29,12,7,,,8.859,,,,
"Peter Lake",2004,195,2004-07-13,"Metalimnion",-2,4.54,,,,,,
"Peter Lake",2004,195,2004-07-13,"Hypolimnion",7,5.07,,,,,,
"Peter Lake",2004,195,2004-07-13,"PML",-1,5.27,,,,,,
"Peter Lake",2004,195,2004-07-13,2.5,4,,,1.342,,,,
"Peter Lake",2004,195,2004-07-13,1.2,3,,,1.39,,,,
"Peter Lake",2004,195,2004-07-13,0,1,,,1.435,537,381,,
"Peter Lake",2004,195,2004-07-13,0.65,2,,,1.484,,,,
"Peter Lake",2004,195,2004-07-13,3.5,5,,,1.826,,,,
"Peter Lake",2004,195,2004-07-13,5.5,6,,,5.257,,,,
"Peter Lake",2004,195,2004-07-13,12,7,,,9.119,,,,
"Peter Lake",2004,209,2004-07-27,"Metalimnion",-2,4.85,,,,,,
"Peter Lake",2004,209,2004-07-27,"PML",-1,5.47,,,,,,
"Peter Lake",2004,209,2004-07-27,"Hypolimnion",7,5.94,,,,,,
"Peter Lake",2004,209,2004-07-27,2.7,4,,,1.385,,,,
"Peter Lake",2004,209,2004-07-27,0,1,,,1.461,416,357,,
"Peter Lake",2004,209,2004-07-27,0.7,2,,,1.514,,,,
"Peter Lake",2004,209,2004-07-27,1.5,3,,,1.516,,,,
"Peter Lake",2004,209,2004-07-27,3.7,5,,,1.826,,,,
"Peter Lake",2004,209,2004-07-27,5.4,6,,,4.311,,,,
"Peter Lake",2004,209,2004-07-27,12,7,,,9.891,,,,
"Peter Lake",2004,223,2004-08-10,"Metalimnion",-2,4.86,,,,,,
"Peter Lake",2004,223,2004-08-10,"Hypolimnion",7,5.2,,,,,,
"Peter Lake",2004,223,2004-08-10,"PML",-1,6.2,,,,,,
"Peter Lake",2005,144,2005-05-24,"Hypolimnion",7,4.32,,,,,,
"Peter Lake",2005,144,2005-05-24,"PML",-1,4.4,,,,,,
"Peter Lake",2005,144,2005-05-24,"Metalimnion",-2,4.6,,,,,,
"Peter Lake",2005,152,2005-06-01,"Hypolimnion",7,5.17,,,,,,
"Peter Lake",2005,152,2005-06-01,"PML",-1,5.17,,,,,,
"Peter Lake",2005,152,2005-06-01,"Metalimnion",-2,5.66,,,,,,
"Peter Lake",2005,158,2005-06-07,"Metalimnion",-2,4.33,,,,,,
"Peter Lake",2005,158,2005-06-07,"PML",-1,4.66,,,,,,
"Peter Lake",2005,158,2005-06-07,"Hypolimnion",7,5.23,,,,,,
"Peter Lake",2005,165,2005-06-14,"Metalimnion",-2,4.82,,,,,,
"Peter Lake",2005,165,2005-06-14,"PML",-1,4.83,,,,,,
"Peter Lake",2005,165,2005-06-14,"Hypolimnion",7,5.58,,,,,,
"Peter Lake",2005,166,2005-06-15,"Surface",1,5.25,,,,,,
"Peter Lake",2005,172,2005-06-21,"Hypolimnion",7,4.26,,,,,,
"Peter Lake",2005,172,2005-06-21,"Metalimnion",-2,4.3,,,,,,
"Peter Lake",2005,172,2005-06-21,"Surface",1,4.4,,,,,,
"Peter Lake",2005,172,2005-06-21,"PML",-1,5,,,,,,
"Peter Lake",2005,179,2005-06-28,"PML",-1,4.29,,,,,,
"Peter Lake",2005,179,2005-06-28,"Metalimnion",-2,4.38,,,,,,
"Peter Lake",2005,179,2005-06-28,"Hypolimnion",7,5.55,,,,,,
"Peter Lake",2005,185,2005-07-04,"PML",-1,4.35,,,,,,
"Peter Lake",2005,185,2005-07-04,"Metalimnion",-2,4.67,,,,,,
"Peter Lake",2005,185,2005-07-04,"Hypolimnion",7,5.35,,,,,,
"Peter Lake",2005,193,2005-07-12,"Metalimnion",-2,4.51,,,,,,
"Peter Lake",2005,193,2005-07-12,"PML",-1,4.75,,,,,,
"Peter Lake",2005,193,2005-07-12,"Hypolimnion",7,5.47,,,,,,
"Peter Lake",2005,200,2005-07-19,"Metalimnion",-2,4.39,,,,,,
"Peter Lake",2005,200,2005-07-19,"PML",-1,4.78,,,,,,
"Peter Lake",2005,200,2005-07-19,"Hypolimnion",7,5.14,,,,,,
"Peter Lake",2005,207,2005-07-26,"Metalimnion",-2,4.34,,,,,,
"Peter Lake",2005,207,2005-07-26,"PML",-1,4.73,,,,,,
"Peter Lake",2005,207,2005-07-26,"Hypolimnion",7,5.42,,,,,,
"Peter Lake",2005,214,2005-08-02,"PML",-1,4.62,,,,,,
"Peter Lake",2005,214,2005-08-02,"Metalimnion",-2,6.66,,,,,,
"Peter Lake",2005,214,2005-08-02,"Hypolimnion",7,7.56,,,,,,
"Peter Lake",2005,221,2005-08-09,"Metalimnion",-2,4.54,,,,,,
"Peter Lake",2005,221,2005-08-09,"Hypolimnion",7,5.48,,,,,,
"Peter Lake",2005,221,2005-08-09,"PML",-1,13.07,,,,,,
"Peter Lake",2005,227,2005-08-15,"Metalimnion",-2,4.67,,,,,,
"Peter Lake",2005,227,2005-08-15,"PML",-1,4.92,,,,,,
"Peter Lake",2005,227,2005-08-15,"Hypolimnion",7,5.12,,,,,,
"Peter Lake",2005,235,2005-08-23,"Metalimnion",-2,4.61,,,,,,
"Peter Lake",2005,235,2005-08-23,"PML",-1,5.65,,,,,,
"Peter Lake",2005,235,2005-08-23,"Hypolimnion",7,5.73,,,,,,
"Peter Lake",2006,142,2006-05-22,"Metalimnion",-2,5.06,,,,,,
"Peter Lake",2006,142,2006-05-22,"PML",-1,5.13,,,,,,
"Peter Lake",2006,142,2006-05-22,"Hypolimnion",7,5.66,,,,,,
"Peter Lake",2006,142,2006-05-22,0,1,,124,1.49,308,386,,
"Peter Lake",2006,142,2006-05-22,2.7,4,,125,1.5,,,,
"Peter Lake",2006,142,2006-05-22,0.8,2,,126,1.51,,,,
"Peter Lake",2006,142,2006-05-22,3.5,5,,125,1.51,,,,
"Peter Lake",2006,142,2006-05-22,1.5,3,,128,1.54,,,,
"Peter Lake",2006,142,2006-05-22,4.9,6,,266,3.19,,,,
"Peter Lake",2006,142,2006-05-22,12,7,,695,8.34,,,,
"Peter Lake",2006,149,2006-05-29,"PML",-1,5.01,,,,,,
"Peter Lake",2006,149,2006-05-29,"Metalimnion",-2,5.29,,,,,,
"Peter Lake",2006,149,2006-05-29,"Hypolimnion",7,5.37,,,,,,
"Peter Lake",2006,156,2006-06-05,"Metalimnion",-2,5.21,,,,,,
"Peter Lake",2006,156,2006-06-05,"PML",-1,5.45,,,,,,
"Peter Lake",2006,156,2006-06-05,"Hypolimnion",7,5.98,,,,,,
"Peter Lake",2006,163,2006-06-12,"Hypolimnion",7,5.3,,,,,,
"Peter Lake",2006,163,2006-06-12,"Metalimnion",-2,5.31,,,,,,
"Peter Lake",2006,163,2006-06-12,"PML",-1,5.51,,,,,,
"Peter Lake",2006,170,2006-06-19,"Metalimnion",-2,5.29,,,,,,
"Peter Lake",2006,170,2006-06-19,"PML",-1,5.34,,,,,,
"Peter Lake",2006,170,2006-06-19,"Hypolimnion",7,6.3,,,,,,
"Peter Lake",2006,170,2006-06-19,3.2,4,,124,1.49,,,,
"Peter Lake",2006,170,2006-06-19,1.6,3,,127,1.52,,,,
"Peter Lake",2006,170,2006-06-19,0,1,,129,1.55,703,359,,
"Peter Lake",2006,170,2006-06-19,0.8,2,,129,1.55,,,,
"Peter Lake",2006,170,2006-06-19,4.3,5,,135,1.62,,,,
"Peter Lake",2006,170,2006-06-19,5.7,6,,278,3.34,,,,
"Peter Lake",2006,170,2006-06-19,12,7,,610,7.32,,,,
"Peter Lake",2006,177,2006-06-26,"PML",-1,5.41,,,,,,
"Peter Lake",2006,177,2006-06-26,"Metalimnion",-2,5.51,,,,,,
"Peter Lake",2006,177,2006-06-26,"Hypolimnion",7,6.54,,,,,,
"Peter Lake",2006,184,2006-07-03,"Metalimnion",-2,5.41,,,,,,
"Peter Lake",2006,184,2006-07-03,"PML",-1,5.47,,,,,,
"Peter Lake",2006,184,2006-07-03,"Hypolimnion",7,6.08,,,,,,
"Peter Lake",2006,191,2006-07-10,"PML",-1,5.36,,,,,,
"Peter Lake",2006,191,2006-07-10,"Metalimnion",-2,5.46,,,,,,
"Peter Lake",2006,191,2006-07-10,"Hypolimnion",7,6.26,,,,,,
"Peter Lake",2006,198,2006-07-17,"Metalimnion",-2,5.17,,,,,,
"Peter Lake",2006,198,2006-07-17,"PML",-1,5.28,,,,,,
"Peter Lake",2006,198,2006-07-17,"Hypolimnion",7,6.05,,,,,,
"Peter Lake",2006,198,2006-07-17,1.6,3,,120,1.44,,,,
"Peter Lake",2006,198,2006-07-17,0.8,2,,122,1.47,,,,
"Peter Lake",2006,198,2006-07-17,3.3,4,,123,1.48,,,,
"Peter Lake",2006,198,2006-07-17,4.4,5,,139,1.66,,,,
"Peter Lake",2006,198,2006-07-17,0,1,,152,1.82,379,373,,
"Peter Lake",2006,198,2006-07-17,5.9,6,,195,2.34,,,,
"Peter Lake",2006,198,2006-07-17,12,7,,729,8.75,,,,
"Peter Lake",2006,205,2006-07-24,"Metalimnion",-2,5.44,,,,,,
"Peter Lake",2006,205,2006-07-24,"PML",-1,5.62,,,,,,
"Peter Lake",2006,205,2006-07-24,"Hypolimnion",7,5.71,,,,,,
"Peter Lake",2006,212,2006-07-31,"Metalimnion",-2,5.32,,,,,,
"Peter Lake",2006,212,2006-07-31,"PML",-1,5.51,,,,,,
"Peter Lake",2006,212,2006-07-31,"Hypolimnion",7,6.02,,,,,,
"Peter Lake",2006,219,2006-08-07,"Metalimnion",-2,5.55,,,,,,
"Peter Lake",2006,219,2006-08-07,"Hypolimnion",7,5.55,,,,,,
"Peter Lake",2006,219,2006-08-07,"PML",-1,5.83,,,,,,
"Peter Lake",2006,226,2006-08-14,"PML",-1,5.27,,,,,,
"Peter Lake",2006,226,2006-08-14,"Metalimnion",-2,5.49,,,,,,
"Peter Lake",2006,226,2006-08-14,"Hypolimnion",7,5.9,,,,,,
"Peter Lake",2006,226,2006-08-14,1.5,3,,118,1.41,,,,
"Peter Lake",2006,226,2006-08-14,2.8,4,,121,1.46,,,,
