lakeid,year4,daynum,sampledate,sta,depth,rep,etrode,ph,phair,alk,flagph,flagphair,flagalk
"LR",1996,170,1996-06-18,1,4.000,1,"N",6.230,6.380,17,,,
"LR",1996,170,1996-06-18,2,4.000,1,"N",6.430,6.660,34,,,
"LR",1996,170,1996-06-18,1,4.000,2,"N",5.970,6.410,12,,,
"LR",1996,170,1996-06-18,1,6.000,1,"N",6.320,6.340,20,,,
"LR",1996,170,1996-06-18,2,6.000,1,"N",5.810,5.990,84,,,
"LR",1996,170,1996-06-18,1,8.000,1,"N",5.450,6.710,15,,,
"LR",1996,170,1996-06-18,1,9.000,1,"N",5.650,7.030,69,,,
"LR",1996,183,1996-07-01,1,0.000,1,"N",6.100,6.240,26,"J","J",
"LR",1996,183,1996-07-01,2,0.000,1,"N",6.430,6.580,26,"J","J",
"LR",1996,183,1996-07-01,1,4.000,1,"N",6.040,6.450,17,"J","J",
"LR",1996,183,1996-07-01,2,4.000,1,"N",6.180,6.620,33,"J","J",
"LR",1996,183,1996-07-01,1,6.000,1,"N",6.140,6.540,25,"J","J",
"LR",1996,183,1996-07-01,2,6.000,1,"N",5.790,5.940,82,"J","J",
"LR",1996,183,1996-07-01,1,8.000,1,"N",5.220,5.530,25,"J","J",
"LR",1996,183,1996-07-01,1,9.000,1,"N",5.760,7.190,101,"J","J",
"LR",1996,197,1996-07-15,1,0.000,1,"N",5.930,6.430,18,"J","J",
"LR",1996,197,1996-07-15,2,0.000,1,"N",6.170,6.670,20,"J","J",
"LR",1996,197,1996-07-15,1,4.000,1,"N",6.170,6.580,11,"J","J",
"LR",1996,197,1996-07-15,2,4.000,1,"N",6.140,6.650,-2,"J","J",
"LR",1996,197,1996-07-15,1,6.000,1,"N",5.750,6.670,23,"J","J",
"LR",1996,197,1996-07-15,2,6.000,1,"N",5.800,7.060,63,"J","J",
"LR",1996,197,1996-07-15,1,6.000,2,"N",5.750,6.690,25,"J","J",
"LR",1996,197,1996-07-15,1,9.000,1,"N",5.890,7.340,143,"J","J",
"LR",1996,211,1996-07-29,1,0.000,1,"N",6.010,6.470,17,,"J",
"LR",1996,211,1996-07-29,2,0.000,1,"N",6.160,6.610,26,,,
"LR",1996,211,1996-07-29,1,4.000,1,"N",5.920,6.410,17,,,
"LR",1996,211,1996-07-29,2,4.000,1,"N",6.120,6.660,25,,,
"LR",1996,211,1996-07-29,1,6.000,1,"N",5.750,5.930,19,,,
"LR",1996,211,1996-07-29,2,6.000,1,"N",5.890,7.080,69,,,
"LR",1996,211,1996-07-29,2,6.000,2,"N",5.900,7.090,76,,,
"LR",1996,211,1996-07-29,1,9.000,1,"N",6.190,7.010,157,,,
"LR",1996,225,1996-08-12,1,0.000,1,"N",6.060,6.640,16,"J","J",
"LR",1996,225,1996-08-12,2,0.000,1,"N",6.280,6.640,22,"J","J",
"LR",1996,225,1996-08-12,2,0.000,2,"N",6.250,6.640,25,"J","J",
"LR",1996,225,1996-08-12,1,4.000,1,"N",6.200,6.930,16,"J","J",
"LR",1996,225,1996-08-12,2,4.000,1,"N",6.240,6.220,27,"J","J",
"LR",1996,225,1996-08-12,1,6.000,1,"N",5.700,6.670,27,"J","J",
"LR",1996,225,1996-08-12,2,6.000,1,"N",5.620,6.980,66,"J","J",
"LR",1996,225,1996-08-12,1,9.000,1,"N",6.090,7.420,187,"J","J",
"LR",1996,239,1996-08-26,1,0.000,1,"N",6.030,6.440,19,,,
"LR",1996,239,1996-08-26,2,0.000,1,"N",6.300,6.670,29,,,
"LR",1996,239,1996-08-26,1,0.000,2,"N",6.120,6.510,19,,,
"LR",1996,239,1996-08-26,1,4.000,1,"N",6.010,6.550,15,,,
"LR",1996,239,1996-08-26,2,4.000,1,"N",6.190,6.730,25,,,
"LR",1996,239,1996-08-26,2,6.000,1,"N",5.780,7.600,190,,,
"LR",1996,239,1996-08-26,1,7.000,1,"N",5.480,6.870,34,,,
"LR",1996,239,1996-08-26,1,9.000,1,"N",6.160,7.560,257,,,
"LR",1996,253,1996-09-09,1,0.000,1,"N",5.990,6.470,12,,,
"LR",1996,253,1996-09-09,2,0.000,1,"N",6.280,6.720,36,,,
"LR",1996,253,1996-09-09,1,4.000,1,"N",6.040,6.380,14,,,
"LR",1996,253,1996-09-09,2,4.000,1,"N",6.220,6.730,24,,,
"LR",1996,253,1996-09-09,2,4.000,2,"N",5.840,,31,,,
"LR",1996,253,1996-09-09,1,6.000,1,"N",6.250,6.880,37,,,
"LR",1996,253,1996-09-09,2,6.000,1,"N",5.340,6.840,31,,,
"LR",1996,253,1996-09-09,1,9.000,1,"N",6.100,7.420,203,,,
"LR",1996,267,1996-09-23,1,0.000,1,"N",6.090,6.600,12,,,
"LR",1996,267,1996-09-23,2,0.000,1,"N",6.400,6.700,25,,,
"LR",1996,267,1996-09-23,1,4.000,1,"N",6.140,6.580,9,,,
"LR",1996,267,1996-09-23,2,4.000,1,"N",6.350,6.710,24,,,
"LR",1996,267,1996-09-23,1,6.000,1,"N",5.930,6.800,19,,,
"LR",1996,267,1996-09-23,2,6.000,1,"N",6.350,6.720,26,,,
"LR",1996,267,1996-09-23,1,9.000,1,"N",6.090,7.320,368,,,
"LR",1996,267,1996-09-23,1,9.000,2,"N",6.070,,372,,,
"LR",1996,281,1996-10-07,1,0.000,1,"N",6.200,6.490,16,,,
"LR",1996,281,1996-10-07,2,0.000,1,"N",6.540,6.710,29,,,
"LR",1996,281,1996-10-07,1,4.000,1,"N",6.190,6.590,13,,,
"LR",1996,281,1996-10-07,2,4.000,1,"N",6.510,6.610,27,,,
"LR",1996,281,1996-10-07,1,4.000,2,"N",6.200,,19,,,
"LR",1996,281,1996-10-07,1,6.000,1,"N",6.110,6.510,19,,,
"LR",1996,281,1996-10-07,2,6.000,1,"N",,6.710,28,"D",,
"LR",1996,281,1996-10-07,1,9.000,1,"N",6.080,6.970,400,,,
"LR",1996,295,1996-10-21,1,0.000,1,"N",6.210,6.590,21,,,
"LR",1996,295,1996-10-21,2,0.000,1,"N",6.420,6.620,21,,,
"LR",1996,295,1996-10-21,1,4.000,1,"N",6.150,6.720,23,,,
"LR",1996,295,1996-10-21,2,4.000,1,"N",6.380,6.720,28,,,
"LR",1996,295,1996-10-21,1,6.000,1,"N",6.140,6.640,23,,,
"LR",1996,295,1996-10-21,2,6.000,1,"N",6.350,6.650,24,,,
"LR",1996,295,1996-10-21,1,6.000,2,"N",6.190,,22,,,
"LR",1996,295,1996-10-21,1,9.000,1,"N",6.130,6.830,19,,,
"LR",1996,313,1996-11-08,1,0.000,1,"N",6.370,6.740,22,,,
"LR",1996,313,1996-11-08,2,0.000,1,"N",6.510,6.700,26,,,
"LR",1996,313,1996-11-08,1,4.000,1,"N",6.390,6.620,24,,,
"LR",1996,313,1996-11-08,2,4.000,1,"N",6.510,6.810,26,,,
"LR",1996,313,1996-11-08,1,6.000,1,"N",6.380,6.650,23,,,
"LR",1996,313,1996-11-08,2,6.000,1,"N",6.540,6.810,24,,,
"LR",1996,313,1996-11-08,2,6.000,2,"N",6.410,,30,,,
"LR",1996,313,1996-11-08,1,9.000,1,"N",6.350,6.690,21,,,
"LR",1997,29,1997-01-29,1,0.000,1,"N",5.790,6.580,20,,,
"LR",1997,29,1997-01-29,2,0.000,1,"N",6.170,6.670,18,,,
"LR",1997,29,1997-01-29,1,4.000,1,"N",5.740,6.690,18,,,
"LR",1997,29,1997-01-29,2,4.000,1,"N",5.750,6.800,31,,,
"LR",1997,29,1997-01-29,1,4.000,2,"N",5.740,,18,,,
"LR",1997,29,1997-01-29,2,6.000,1,"N",5.740,6.830,32,,,
"LR",1997,29,1997-01-29,1,9.000,1,"N",5.890,6.910,64,,,
"LR",1997,56,1997-02-25,1,0.000,1,"N",5.790,6.810,33,,,
"LR",1997,56,1997-02-25,2,0.000,1,"N",5.920,6.770,32,,,
"LR",1997,56,1997-02-25,1,0.000,2,"N",5.780,,31,,,
"LR",1997,56,1997-02-25,1,4.000,1,"N",5.720,6.870,32,,,
"LR",1997,56,1997-02-25,2,4.000,1,"N",5.800,7.050,79,,,
"LR",1997,56,1997-02-25,2,6.000,1,"N",5.810,7.070,66,,,
"LR",1997,56,1997-02-25,1,9.000,1,"N",6.030,7.050,89,,,
"LR",1997,132,1997-05-12,1,0.000,1,"N",6.510,6.670,29,,,
"LR",1997,132,1997-05-12,2,0.000,1,"N",6.460,6.850,38,,,
"LR",1997,132,1997-05-12,1,4.000,1,"N",6.480,6.670,25,,,"L"
"LR",1997,132,1997-05-12,2,4.000,1,"N",6.370,6.810,40,,,
"LR",1997,132,1997-05-12,1,4.000,2,"N",6.450,,30,,,"L"
"LR",1997,132,1997-05-12,2,6.000,1,"N",5.760,6.840,40,,,
"LR",1997,132,1997-05-12,1,9.000,1,"N",5.750,7.100,62,,,
"LR",1997,160,1997-06-09,1,0.000,1,"N",6.020,6.510,3,,,"K"
"LR",1997,160,1997-06-09,2,0.000,1,"N",6.590,6.740,36,,,
"LR",1997,160,1997-06-09,1,2.000,1,"N",6.190,6.520,24,,,
"LR",1997,160,1997-06-09,2,4.000,1,"N",7.010,6.760,40,,,
"LR",1997,160,1997-06-09,1,6.000,1,"N",5.780,6.670,39,,,
"LR",1997,160,1997-06-09,2,6.000,1,"N",6.310,6.790,39,,,
"LR",1997,160,1997-06-09,2,6.000,2,"N",6.310,6.780,39,,,
"LR",1997,160,1997-06-09,1,9.000,1,"N",5.670,6.920,61,,,
"LR",1997,188,1997-07-07,1,0.000,1,"N",6.100,6.570,25,,,
"LR",1997,188,1997-07-07,2,0.000,1,"N",6.380,6.480,35,,,
"LR",1997,188,1997-07-07,1,2.000,1,"N",6.120,6.440,26,,,
"LR",1997,188,1997-07-07,2,4.000,1,"N",6.280,6.590,29,,,
"LR",1997,188,1997-07-07,1,6.000,1,"N",5.790,,29,,,
"LR",1997,188,1997-07-07,2,6.000,1,"N",5.930,6.950,75,,,
"LR",1997,188,1997-07-07,1,8.000,1,"N",5.840,6.820,54,,,
"LR",1997,188,1997-07-07,1,9.000,1,"N",5.510,7.170,111,,,
"LR",1997,216,1997-08-04,1,0.000,1,"N",6.150,6.540,22,,,
"LR",1997,216,1997-08-04,2,0.000,1,"N",6.320,6.360,22,,,
"LR",1997,216,1997-08-04,1,2.000,1,"N",6.130,6.590,11,,,"L"
"LR",1997,216,1997-08-04,2,2.000,1,"N",6.270,,26,,"D",
"LR",1997,216,1997-08-04,1,2.000,2,"N",6.210,,16,,,"L"
"LR",1997,216,1997-08-04,1,6.000,1,"N",5.770,6.630,30,,,
"LR",1997,216,1997-08-04,2,6.000,1,"N",5.530,6.960,45,,,
"LR",1997,216,1997-08-04,1,9.000,1,"N",5.910,7.310,142,,,
"LR",1997,245,1997-09-02,1,0.000,1,"N",6.210,6.650,18,,,
"LR",1997,245,1997-09-02,2,0.000,1,"N",6.430,6.730,26,,,"L"
"LR",1997,245,1997-09-02,2,0.000,2,"N",6.400,,22,,,"L"
"LR",1997,245,1997-09-02,1,4.000,1,"N",3.020,6.700,22,,,
"LR",1997,245,1997-09-02,2,4.000,1,"N",6.210,6.740,7,,,
"LR",1997,245,1997-09-02,1,6.000,1,"N",5.710,5.870,42,,,
"LR",1997,245,1997-09-02,2,6.000,1,"N",5.740,6.810,34,,,
"LR",1997,245,1997-09-02,1,9.000,1,"N",6.010,7.260,191,,,
"LR",1997,272,1997-09-29,1,0.000,1,"N",,6.730,10,"D",,
"LR",1997,272,1997-09-29,2,0.000,1,"N",6.710,6.890,32,,,
"LR",1997,272,1997-09-29,2,2.000,1,"N",6.740,6.850,30,,,
"LR",1997,272,1997-09-29,1,4.000,1,"N",6.300,6.390,17,,,
"LR",1997,272,1997-09-29,1,6.000,1,"N",6.030,6.760,16,,,
"LR",1997,272,1997-09-29,2,6.000,1,"N",6.650,6.860,30,,,"L"
"LR",1997,272,1997-09-29,2,6.000,2,"N",6.530,,43,,,"L"
"LR",1997,272,1997-09-29,1,9.000,1,"N",6.110,7.420,237,,,
"LR",1997,300,1997-10-27,1,0.000,1,"N",6.110,6.690,21,,,
"LR",1997,300,1997-10-27,2,0.000,1,"N",6.550,6.590,27,,,
"LR",1997,300,1997-10-27,2,2.000,1,"N",6.560,6.710,30,,,
"LR",1997,300,1997-10-27,1,4.000,1,"N",6.090,6.670,25,,,
"LR",1997,300,1997-10-27,2,6.000,1,"N",6.540,6.700,34,,,
"LR",1997,300,1997-10-27,1,9.000,1,"N",6.110,6.650,31,,,"L"
"LR",1997,300,1997-10-27,1,9.000,2,"N",6.100,,26,,,"L"
"LR",1998,21,1998-01-21,1,0.000,1,"N",5.910,6.750,29,,,
"LR",1998,21,1998-01-21,2,0.000,1,"N",6.670,6.830,36,,,
"LR",1998,21,1998-01-21,1,4.000,1,"N",5.760,6.740,31,,,
"LR",1998,21,1998-01-21,2,4.000,1,"N",5.840,6.830,39,,,
"LR",1998,21,1998-01-21,1,4.000,2,"N",5.770,,32,,,
"LR",1998,21,1998-01-21,2,6.000,1,"N",5.880,7.050,59,,,
"LR",1998,21,1998-01-21,1,9.000,1,"N",5.750,6.920,35,,,
"LR",1998,56,1998-02-25,1,0.000,1,"N",5.830,6.660,25,,,
"LR",1998,56,1998-02-25,2,0.000,1,"N",6.070,6.690,24,,,
"LR",1998,56,1998-02-25,1,4.000,1,"N",5.720,6.780,39,,,
"LR",1998,56,1998-02-25,2,4.000,1,"N",5.850,6.930,58,,,
"LR",1998,56,1998-02-25,2,6.000,1,"N",5.890,7.080,73,,,
"LR",1998,56,1998-02-25,1,9.000,1,"N",6.250,7.170,151,,,
"LR",1998,56,1998-02-25,1,9.000,2,"N",6.250,,175,,,
"LR",1998,76,1998-03-17,1,0.000,1,"N",5.850,6.630,28,,,
"LR",1998,76,1998-03-17,2,0.000,1,"N",6.210,6.750,34,,,
"LR",1998,76,1998-03-17,1,4.000,1,"N",5.710,6.730,32,,,
"LR",1998,76,1998-03-17,2,4.000,1,"N",5.850,6.880,51,,,
"LR",1998,76,1998-03-17,2,6.000,1,"N",5.870,7.030,78,,,
"LR",1998,76,1998-03-17,2,6.000,2,"N",5.870,,72,,,
"LR",1998,76,1998-03-17,1,9.000,1,"N",6.180,7.010,121,,,
"LR",1998,117,1998-04-27,1,0.000,1,"N",6.990,6.680,27,,,
"LR",1998,117,1998-04-27,2,0.000,1,"N",6.740,6.850,37,,,
"LR",1998,117,1998-04-27,1,4.000,1,"N",6.570,6.470,27,,,
"LR",1998,117,1998-04-27,2,4.000,1,"N",7.050,6.850,30,,,
"LR",1998,117,1998-04-27,2,6.000,1,"N",6.190,6.810,56,,,
"LR",1998,117,1998-04-27,2,6.000,2,"N",6.130,,46,,,
"LR",1998,117,1998-04-27,1,9.000,1,"N",5.690,6.940,42,,,
"LR",1998,131,1998-05-11,1,0.000,1,"N",6.460,6.590,21,,,
"LR",1998,131,1998-05-11,2,0.000,1,"N",6.780,6.780,31,,,
"LR",1998,131,1998-05-11,2,0.000,2,"N",6.640,,42,,,
"LR",1998,131,1998-05-11,1,2.000,1,"N",6.510,6.630,18,,,
"LR",1998,131,1998-05-11,2,4.000,1,"N",6.990,6.810,38,,,
"LR",1998,131,1998-05-11,1,6.000,1,"N",6.150,6.670,26,,,
"LR",1998,131,1998-05-11,2,6.000,1,"N",5.920,6.990,62,,,
"LR",1998,131,1998-05-11,1,9.000,1,"N",5.580,6.800,33,,,
"LR",1998,146,1998-05-26,1,0.000,1,"N",6.340,6.510,21,"J","J",
"LR",1998,146,1998-05-26,2,0.000,1,"N",6.640,6.670,30,"J","J",
"LR",1998,146,1998-05-26,1,0.000,2,"N",6.350,,23,"J",,
"LR",1998,146,1998-05-26,1,2.000,1,"N",6.440,6.630,24,"J","J",
"LR",1998,146,1998-05-26,2,4.000,1,"N",7.040,6.670,36,"J","J",
"LR",1998,146,1998-05-26,1,6.000,1,"N",6.760,6.710,27,"J","J",
"LR",1998,146,1998-05-26,2,6.000,1,"N",5.800,6.540,61,"J","J",
"LR",1998,146,1998-05-26,1,9.000,1,"N",5.420,6.920,30,"J","J",
"LR",1998,159,1998-06-08,1,0.000,1,"N",6.570,7.500,27,,,
"LR",1998,159,1998-06-08,2,0.000,1,"N",6.700,6.500,31,,,
"LR",1998,159,1998-06-08,1,2.000,1,"N",6.440,6.490,25,,,
"LR",1998,159,1998-06-08,2,4.000,1,"N",6.460,6.670,27,,,
"LR",1998,159,1998-06-08,1,6.000,1,"N",6.480,6.720,28,,,
"LR",1998,159,1998-06-08,2,6.000,1,"N",5.970,6.880,173,,,
"LR",1998,159,1998-06-08,2,6.000,2,"N",5.870,,168,,,
"LR",1998,159,1998-06-08,1,9.000,1,"N",5.720,7.190,101,,,
"LR",1998,173,1998-06-22,1,0.000,1,"N",6.520,6.730,16,,,
"LR",1998,173,1998-06-22,2,0.000,1,"N",6.700,6.670,27,,,
"LR",1998,173,1998-06-22,1,2.000,1,"N",6.500,6.680,19,,,
"LR",1998,173,1998-06-22,1,2.000,2,"N",6.600,,26,,,
"LR",1998,173,1998-06-22,2,4.000,1,"N",6.580,6.700,37,,,
"LR",1998,173,1998-06-22,1,6.000,1,"N",6.550,6.720,48,,,
"LR",1998,173,1998-06-22,2,6.000,1,"N",5.780,6.890,66,,,
"LR",1998,173,1998-06-22,1,9.000,1,"N",5.880,7.100,130,,,
"LR",1998,187,1998-07-06,1,0.000,1,"N",6.450,6.530,15,,,
"LR",1998,187,1998-07-06,2,0.000,1,"N",6.470,6.620,28,,,
"LR",1998,187,1998-07-06,1,2.000,1,"N",6.380,6.510,15,,,
"LR",1998,187,1998-07-06,2,4.000,1,"N",6.750,6.680,35,,,
"LR",1998,187,1998-07-06,1,6.000,1,"N",6.310,6.670,36,,,
"LR",1998,187,1998-07-06,2,6.000,1,"N",5.980,6.710,202,,,
"LR",1998,187,1998-07-06,1,6.000,2,"N",6.380,,37,,,
"LR",1998,187,1998-07-06,1,9.000,1,"N",5.980,6.720,147,,,
"LR",1998,201,1998-07-20,1,0.000,1,"N",6.430,6.610,19,,,
"LR",1998,201,1998-07-20,2,0.000,1,"N",6.510,6.510,31,,,
"LR",1998,201,1998-07-20,1,2.000,1,"N",6.360,6.710,17,,,
"LR",1998,201,1998-07-20,2,4.000,1,"N",6.620,6.870,49,,,
"LR",1998,201,1998-07-20,1,6.000,1,"N",6.200,6.920,43,,,
"LR",1998,201,1998-07-20,2,6.000,1,"N",5.760,7.090,205,,,
"LR",1998,201,1998-07-20,1,6.000,2,"N",6.270,,42,,,
"LR",1998,201,1998-07-20,1,9.000,1,"N",5.970,7.460,192,,,
"LR",1998,215,1998-08-03,1,0.000,1,"N",6.550,6.680,23,,,
"LR",1998,215,1998-08-03,2,0.000,1,"N",6.300,6.610,27,,,
"LR",1998,215,1998-08-03,1,2.000,1,"N",6.250,6.650,24,,,
"LR",1998,215,1998-08-03,1,4.000,1,"N",,,,,,
"LR",1998,215,1998-08-03,2,4.000,1,"N",5.820,6.660,30,,,
"LR",1998,215,1998-08-03,2,4.000,2,"N",,,,,,
"LR",1998,215,1998-08-03,1,6.000,1,"N",5.830,6.860,53,,,
"LR",1998,215,1998-08-03,2,6.000,1,"N",5.860,6.510,300,,,
"LR",1998,215,1998-08-03,2,6.000,2,"N",5.800,,317,,,
"LR",1998,215,1998-08-03,1,9.000,1,"N",5.980,6.700,268,,,
"LR",1998,229,1998-08-17,1,0.000,1,"N",6.450,6.510,31,,,
"LR",1998,229,1998-08-17,2,0.000,1,"N",6.470,6.700,33,,,
"LR",1998,229,1998-08-17,1,4.000,1,"N",6.040,6.560,32,,,
"LR",1998,229,1998-08-17,2,4.000,1,"N",6.170,6.750,31,,,
"LR",1998,229,1998-08-17,2,4.000,2,"N",6.180,,26,,,
"LR",1998,229,1998-08-17,1,6.000,1,"N",5.850,6.720,58,,,
"LR",1998,229,1998-08-17,2,6.000,1,"N",5.810,6.540,337,,,
"LR",1998,229,1998-08-17,1,9.000,1,"N",5.810,6.780,303,,,
"LR",1998,243,1998-08-31,1,0.000,1,"N",6.450,6.600,23,,,
"LR",1998,243,1998-08-31,2,0.000,1,"N",6.350,6.750,30,,,
"LR",1998,243,1998-08-31,1,4.000,1,"N",6.220,6.480,27,,,
"LR",1998,243,1998-08-31,2,4.000,1,"N",5.940,6.700,32,,,
"LR",1998,243,1998-08-31,2,4.000,2,"N",6.090,,33,,,
"LR",1998,243,1998-08-31,1,6.000,1,"N",5.790,6.860,50,,,
"LR",1998,243,1998-08-31,2,6.000,1,"N",5.670,6.500,214,,,
"LR",1998,243,1998-08-31,1,9.000,1,"N",5.960,7.500,344,,,
"LR",1998,257,1998-09-14,1,0.000,1,"N",6.350,6.680,21,"J","J",
"LR",1998,257,1998-09-14,2,0.000,1,"N",,6.760,33,,"J",
"LR",1998,257,1998-09-14,1,4.000,1,"N",6.070,6.710,33,"J","J",
"LR",1998,257,1998-09-14,2,4.000,1,"N",6.030,6.710,31,"J","J",
"LR",1998,257,1998-09-14,1,6.000,1,"N",5.650,6.850,50,"J","J",
"LR",1998,257,1998-09-14,2,6.000,1,"N",5.770,6.530,270,"J","J",
"LR",1998,257,1998-09-14,1,9.000,1,"N",5.830,7.400,262,"J","J",
"LR",1998,257,1998-09-14,1,9.000,2,"N",5.890,,264,"J",,
"LR",1998,271,1998-09-28,1,0.000,1,"N",6.270,6.560,27,,,
"LR",1998,271,1998-09-28,2,0.000,1,"N",6.430,6.840,41,,,
"LR",1998,271,1998-09-28,1,4.000,1,"N",6.190,6.650,34,,,
"LR",1998,271,1998-09-28,2,4.000,1,"N",6.340,6.750,38,,,
"LR",1998,271,1998-09-28,1,6.000,1,"N",5.870,6.470,91,,,
"LR",1998,271,1998-09-28,2,6.000,1,"N",6.260,6.820,38,,,
"LR",1998,271,1998-09-28,1,9.000,1,"N",5.720,7.210,126,,,
"LR",1998,271,1998-09-28,1,9.000,2,"N",5.710,,126,,,
"LR",1998,285,1998-10-12,1,0.000,1,"N",6.180,6.500,29,,,
"LR",1998,285,1998-10-12,2,0.000,1,"N",6.540,6.750,34,,,
"LR",1998,285,1998-10-12,2,0.000,2,"N",6.420,,34,,,
"LR",1998,285,1998-10-12,2,4.000,1,"N",,6.690,32,,,
"LR",1998,285,1998-10-12,1,6.000,1,"N",5.680,6.430,30,,,
"LR",1998,285,1998-10-12,2,6.000,1,"N",6.080,6.810,41,,,
"LR",1998,285,1998-10-12,1,8.000,1,"N",5.970,7.390,214,,,
"LR",1998,285,1998-10-12,1,9.000,1,"N",5.960,6.310,334,,,
"LR",1998,307,1998-11-03,1,0.000,1,"N",6.090,6.210,39,"J","J",
"LR",1998,307,1998-11-03,2,0.000,1,"N",6.210,6.680,40,"J","J",
"LR",1998,307,1998-11-03,1,4.000,1,"N",6.080,6.670,33,"J","J",
"LR",1998,307,1998-11-03,2,4.000,1,"N",6.310,6.550,34,"J","J",
"LR",1998,307,1998-11-03,2,4.000,2,"N",6.310,,33,"J",,
"LR",1998,307,1998-11-03,2,6.000,1,"N",6.300,6.710,35,"J","J",
"LR",1998,307,1998-11-03,1,9.000,1,"N",6.080,6.650,29,"J","J",
"LR",1999,25,1999-01-25,1,0.000,1,"N",6.180,6.540,,,,
"LR",1999,25,1999-01-25,2,0.000,1,"N",6.490,6.620,,,,
"LR",1999,25,1999-01-25,1,4.000,1,"N",5.750,6.570,,,,
"LR",1999,25,1999-01-25,2,4.000,1,"N",5.820,6.650,,,,
"LR",1999,25,1999-01-25,1,4.000,2,"N",5.770,,,,,
"LR",1999,25,1999-01-25,2,6.000,1,"N",5.810,6.720,,,,
"LR",1999,25,1999-01-25,1,8.000,1,"N",5.590,6.710,,,,
"LR",1999,60,1999-03-01,1,0.000,1,"N",5.990,6.780,35,,,
"LR",1999,60,1999-03-01,2,0.000,1,"N",6.140,6.820,35,,,
"LR",1999,60,1999-03-01,1,4.000,1,"N",5.640,6.810,37,,,
"LR",1999,60,1999-03-01,2,4.000,1,"N",5.740,7.060,37,,,"L"
"LR",1999,60,1999-03-01,2,4.000,2,"N",5.740,,23,,,"L"
"LR",1999,60,1999-03-01,2,6.000,1,"N",5.760,7.100,212,,,
"LR",1999,60,1999-03-01,1,9.000,1,"N",6.030,7.170,212,,,
"LR",1999,81,1999-03-22,1,0.000,1,"N",5.940,6.670,,,,
"LR",1999,81,1999-03-22,2,0.000,1,"N",6.170,6.740,,,,
"LR",1999,81,1999-03-22,1,4.000,1,"N",5.620,6.750,,,,
"LR",1999,81,1999-03-22,2,4.000,1,"N",5.740,6.950,,,,
"LR",1999,81,1999-03-22,1,4.000,2,"N",5.620,,,,,
"LR",1999,81,1999-03-22,2,6.000,1,"N",5.900,7.080,,,,
"LR",1999,81,1999-03-22,1,9.000,1,"N",6.110,7.250,,,,
"LR",1999,131,1999-05-11,1,0.000,1,"N",6.440,6.530,27,,,
"LR",1999,131,1999-05-11,2,0.000,1,"N",6.630,6.610,31,,,
"LR",1999,131,1999-05-11,1,0.000,2,"N",6.440,,26,,,
"LR",1999,131,1999-05-11,1,4.000,1,"N",6.710,6.530,30,,,
"LR",1999,131,1999-05-11,2,4.000,1,"N",6.840,6.580,32,,,
"LR",1999,131,1999-05-11,1,6.000,1,"N",5.520,6.570,32,,,
"LR",1999,131,1999-05-11,2,6.000,1,"N",5.570,6.710,36,,,
"LR",1999,131,1999-05-11,1,9.000,1,"N",5.460,6.880,48,,,
"LR",1999,158,1999-06-07,1,0.000,1,"N",5.000,6.420,21,,,
"LR",1999,158,1999-06-07,2,0.000,1,"N",6.360,6.160,26,,,
"LR",1999,158,1999-06-07,1,4.000,1,"N",5.980,6.510,23,,,
"LR",1999,158,1999-06-07,2,4.000,1,"N",6.470,6.510,37,,,"L"
"LR",1999,158,1999-06-07,2,4.000,2,"N",6.460,,24,,,"L"
"LR",1999,158,1999-06-07,1,6.000,1,"N",5.590,6.540,35,,,
"LR",1999,158,1999-06-07,2,6.000,1,"N",5.670,6.720,50,,,
"LR",1999,158,1999-06-07,1,9.000,1,"N",5.700,6.730,75,,,
"LR",1999,172,1999-06-21,2,0.000,1,"N",6.410,6.520,,,,
"LR",1999,172,1999-06-21,2,0.000,2,"N",6.420,5.560,,,,
"LR",1999,172,1999-06-21,2,4.000,1,"N",6.410,6.590,,,,
"LR",1999,172,1999-06-21,2,6.000,1,"N",5.670,6.970,,,,
"LR",1999,188,1999-07-07,1,0.000,1,"N",6.300,6.390,,,,
"LR",1999,188,1999-07-07,2,0.000,1,"R",,,,,,
"LR",1999,188,1999-07-07,2,0.000,2,"R",,,,,,
"LR",1999,188,1999-07-07,1,2.000,1,"N",6.180,6.370,,,,
"LR",1999,188,1999-07-07,2,4.000,1,"R",,,,,,
"LR",1999,188,1999-07-07,1,6.000,1,"N",5.610,6.680,,,,
"LR",1999,188,1999-07-07,2,6.000,1,"R",,,,,,
"LR",1999,188,1999-07-07,1,9.000,1,"N",5.690,6.560,,,,
"LR",1999,214,1999-08-02,1,0.000,1,"N",6.200,6.460,22,,,
"LR",1999,214,1999-08-02,2,0.000,1,"N",6.410,6.600,25,,,
"LR",1999,214,1999-08-02,1,2.000,1,"N",6.130,6.520,32,,,
"LR",1999,214,1999-08-02,2,4.000,1,"N",6.090,6.640,41,,,
"LR",1999,214,1999-08-02,1,6.000,1,"N",5.520,6.780,39,,,
"LR",1999,214,1999-08-02,2,6.000,1,"N",5.640,7.240,173,,,
"LR",1999,214,1999-08-02,1,6.000,2,"N",5.530,6.790,38,,,
"LR",1999,214,1999-08-02,1,9.000,1,"N",5.860,7.070,202,,,
"LR",1999,242,1999-08-30,1,0.000,1,"N",6.270,6.530,28,,,
"LR",1999,242,1999-08-30,2,0.000,1,"N",6.390,6.650,26,,,
"LR",1999,242,1999-08-30,1,4.000,1,"N",6.040,6.490,23,,,
